SE_Filename	BNC_Filename	Rand.	Concordance1	Concor-dance2	Concordance3	Lemma	‘	NOT	Tense	Voice	?	Time reference	Continuous	Repeated	Extra function	Comment	Annotator
filename#926	S2XV	7761		's also working		work on	c		present	A		present	yes	no			T
filename#1136	S7P2	7761		was I going		go			GOING TO	A		past	yes	no			T
filename#931	S24A	7758		is he like putting		put together			present	A	q	present	no	yes			T
filename#552	SQWC	7758		's not doing		do	c	n	present	A		present	yes	no			T
filename#958	S3RZ	7757		're trying		try	c		present	A		present	yes	no			T
filename#704	SVD6	7753		's going		go	c		present	A		past	no	no			T
filename#788	SXEV	7751		been hearing		hear	c		perfect	A		past/present	yes	unclear			T
filename#589	SRNT	7750		're sitting		sit	c		present	A		past	yes	no			T
filename#283	SHTM	7746		're just sitting		sit	c		present	A		general	yes	yes			T
filename#410	SL76	7746		was saying		say			past	A		past	no	no			T
filename#258	SG78	7743		are using		use			present	A		general	yes	yes			T
filename#912	S2LD	7742		are these people looking		look			present	A	q	present	yes	no			T
filename#354	SKEQ	7741		're blocking		block	c		present	A		present	yes	yes			T
filename#632	STLZ	7739		's starting		start	c		present	A		future	no	no			T
filename#194	SFC2	7738		be exploiting		exploit			modal	A	q	hypothetical	yes	no			T
filename#920	S2T6	7737		been knocking		knock out	c		perfect	A		past/present	no	yes			T
filename#767	SWWZ	7735		been doing		do	c		perfect	A		past/present	yes	yes			T
filename#869	SZLE	7733		was getting		get			past	A		past	no	no			T
filename#319	SJLT	7732		was probably pissing		piss			past	A		past	yes	no			T
filename#914	S2PS	7731		're tweeting instead of cleaning		tweet	c		present	A		unclear	no	unclear			T
filename#898	S2C9	7731		is exactly and charging		charge			present	A		unclear	unclear	unclear			T
filename#1052	S5U8	7731		's suggesting		suggest	c		present	A	q	hypothetical	no	no			T
filename#1120	S7HR	7730		're not huh		NA	c	n	NOT progressive	A		present	yes	no			T
filename#710	SVHN	7726		be drinking		drink		n	catenative	A		future	yes	no			T
filename#1174	S8CW	7722		're going		go	c		GOING TO	A		present	yes	no			T
filename#634	STNE	7721		is er tiring		tire			NOT progressive	A		present	yes	no			T
filename#765	SWU6	7720		's not making		make	c	n	present	A		present	yes	no	gradual change		T
filename#1199	S8X7	7715		'm thinking		think	c		present	A		present	yes	no			T
filename#1214	S9E6	7715		was going		go			GOING TO	A		past	yes	no			T
filename#615	STAQ	7713		are you coping		cope			present	A	q	present	yes	no			T
filename#361	SKJ6	7709		's we've been talking		talk	c		perfect	A		past/present	yes	unclear			T
filename#948	S3JF	7708		are getting		get on			present	A		present	yes	no			T
filename#523	SP3Q	7707		was just ripping		rip up			past	A		past	no	no			T
filename#986	S38V	7707		're going		go	c		GOING TO	A		present	yes	no			T
filename#548	SQS3	7705		was going		go			GOING TO	A		past	yes	no			T
filename#390	SLDB	7705		been walking		walk			perfect	A		past/present	yes	no			T
filename#967	S3XC	7703		was putting		put			past	A		past	no	unclear			T
filename#1100	S632	7701		's so sad gutting gutting		gut	c		NOT progressive	A		present	yes	no			T
filename#201	SFLB	7700		was selling		sell			past	A		past	no	unclear			T
filename#524	SP4L	7700		's coming		come	c		present	A		future	no	no			T
filename#478	SNXL	7700		're letting		let	c		present	A		general	yes	yes			T
filename#1242	S95D	7695		are you getting		get used			present	A	q	present	yes	no	gradual change		T
filename#581	SRG8	7694		'm working		work	c		present	A		future	yes	no		reported speech	T
filename#314	SJH6	7693		's some really moving		move	c		NOT progressive	A		present	yes	no			T
filename#160	SEGJ	7691		were waiting		wait			past	A		past	yes	no			T
filename#1221	S9KS	7687		were actually fighting		fight for			past	A		past	yes	no			T
filename#996	S4KW	7686		's just nice people being		be	c		NOT progressive	A		present	yes	no			T
filename#1066	S575	7683		're trying		try	c		present	A		present	yes	no			T
filename#1159	S72E	7683		's a bit worrying		worry	c		NOT progressive	A		present	yes	no			T
filename#954	S3N4	7682		am I going		go			GOING TO	A		present	yes	no			T
filename#493	SN8K	7680		was thinking		think			past	A		past/present	yes	no			T
filename#1125	S7KD	7679		are you picking		pick			present	A	q	future	no	no			T
filename#155	SEBP	7675		are you doing		do			present	A	q	present	yes	no			T
filename#186	SE4X	7670		's watching		watch	c		present	A		present	yes	no			T
filename#1145	S7SX	7667		's no point going		go	c		NOT progressive	A		present	yes	no			T
filename#829	SYHW	7662		was happening		happen			past	A		past	yes	no			T
filename#1117	S7FU	7662		was just popping		pop out			past	A		past	no	no			T
filename#829	SYHW	7658		been boring		bore	c		perfect	A		past/present	yes	yes			T
filename#761	SWSX	7657		's the annoying		annoy	c		NOT progressive	A		present	yes	no			T
filename#899	S2DD	7657		were in the car driving		drive			NOT progressive	A		past	yes	no			T
filename#251	SG3P	7655		'm playing		play	c		present	A		hypothetical	yes	no			T
filename#943	S3CK	7653		were doing		do			past	A		past	yes	no			T
filename#714	SVLH	7651		was er		NA			NOT progressive	A		past	yes	no			T
filename#811	SXWG	7650		're not going		go	c	n	GOING TO	A		present	yes	no			T
filename#797	SXK4	7648		'm not lying		lie	c	n	present	A		present	yes	no			T
filename#739	SV4W	7645		were trying		try			past	A		past	yes	no			T
filename#379	SKZX	7640		are protesting		protest			present	A		present	yes	no			T
filename#1234	S9YC	7640		're practising		practise	c		present	A		present	yes	yes			T
filename#1023	S46J	7640		're having		have	c		present	A		present	yes	no			T
filename#229	SGAN	7639		is and it's getting		get	c		NOT progressive	A		present	yes	no			T
filename#167	SEKZ	7639		is costing		cost			present	A		present	no	no			T
filename#1126	S7KK	7638		're talking		talk	c		present	A		present	yes	no			T
filename#520	SP2X	7637		was trying		try			past	A		past	yes	no			T
filename#1170	S8BQ	7637		is what's happening		happen	c		present	A		present	yes	no			T
filename#358	SKJQ	7635		's parking		park	c		present	A		present	yes	no			T
filename#829	SYHW	7635		'm getting		get	c		present	A		present	no	no			T
filename#1135	S7PU	7635		's going		go	c		GOING TO	A		present	yes	no			T
filename#1237	S9ZP	7635		is that er		NA			NOT progressive	A		present	yes	no			T
filename#464	SNLY	7634		's hard hmm		NA	c		NOT progressive	A		present	yes	no			T
filename#969	S32W	7633		been a pleasure chatting		chat	c		NOT progressive	A		perfect	yes	no			T
filename#448	SM99	7633		were talking		talk			past	A		past	yes	no			T
filename#1131	S7NH	7632		's no point lazing		laze	c		NOT progressive	A		present	yes	no			T
filename#1005	S4QK	7630		're going		go	c		present	A		unclear	yes	no			T
filename#986	S38V	7630		is pretty she's going		go	c		GOING TO	A		present	yes	no			T
filename#270	SHHU	7630		'm saying		say	c		present	A		present	yes	no			T
filename#1182	S8LS	7630		're meant to be sorting		sort out	c		catenative	A		hypothetical	unclear	unclear			T
filename#978	S36Z	7629		'm working		work	c		present	A		present	yes	no			T
filename#898	S2C9	7629		is I I'm thinking		think	c		present	A		present	yes	no			T
filename#952	S3M4	7627		were were going		go			past	A		hypothetical	no	no			T
filename#674	SUQM	7625		are working		work			present	A		general	yes	yes			T
filename#643	STV6	7622		was going		go			past	A		past	yes	no	framing		T
filename#500	SPHJ	7622		were looking		look			past	A		past	yes	yes			T
filename#752	SWGX	7622		was trying		try			past	A		past	yes	no			T
filename#644	STWC	7620		are we getting		get			present	A		unclear	no	no			T
filename#1171	S8B9	7618		's a fucking		fuck	c		NOT progressive	A		present	yes	no			T
filename#1134	S7PM	7616		was making		make			past	A		past	unclear	unclear			T
filename#1101	S64H	7615		'm trying		try	c		present	A		past	yes	unclear		reported event	T
filename#1048	S5SC	7611		's stopping		stop	c		present	A		general	no	no			T
filename#965	S3U3	7611		be doing		do			modal	A		hypothetical	yes	unclear			T
filename#344	SJ8J	7609		are you cleaning		clean			present	A	q	present	yes	no			T
filename#231	SGAX	7608		was telling		tell			past	A		past	yes	no			T
filename#535	SP9Z	7608		were actually just playing		play			past	A		past	yes	no			T
filename#893	S2AJ	7601		wasn't wearing		wear	c	n	past	A		past	yes	no			T
filename#352	SKDX	7601		was going		go			GOING TO	A		past	yes	no			T
filename#147	SD6X	7600		're waiting		wait for	c		present	A		general	yes	yes			T
filename#442	SM6B	7598		be in publishing		publish			NOT progressive	A		modal/infinitive	yes	no			T
filename#968	S3YZ	7597		's going		go	c		GOING TO	A		present	yes	no			T
filename#447	SM88	7597		's going		go	c		GOING TO	A		present	yes	no			T
filename#149	SD65	7596		were just bombing		bomb			past	A		past	yes	yes			T
filename#1102	S66A	7596		wasn't worth paying		pay	c	n	NOT progressive	A		past	yes	no			T
filename#1113	S7BR	7594		is he basically messing		mess			present	A	q	present	yes	yes			T
filename#1090	S6R4	7594		're always working		work	c		present	A		general	yes	yes			T
filename#694	SVBH	7592		were having		have			past	A		past	yes	no			T
filename#597	SRWD	7590		are putting		put			present	A		general	no	yes			T
filename#1199	S8X7	7587		was sitting here thinking		sit			past	A		unclear	yes	no			T
filename#1174	S8CW	7585		were being		talk			past	A		past	yes	no			T
filename#327	SJSC	7584		's living		live	c		present	A		present	yes	no			T
filename#530	SP67	7582		wasn't doing		do	c	n	past	A		past	yes	no			T
filename#313	SJHL	7577		is better than being		be			NOT progressive	A		present	yes	no			T
filename#563	SQ55	7577		be going		go			modal	A		unclear	no	no			T
filename#171	SEPR	7575		be doing		do			catenative	A		future	unclear	no			T
filename#556	SQ2C	7573		was when you were making		make			past	A		past	yes	no			T
filename#1190	S8RY	7573		's so irritating		irritate	c		NOT progressive	A		present	yes	no			T
filename#352	SKDX	7572		was timing		time			NOT progressive	A		past	yes	no			T
filename#417	SMEB	7572		're racing		race	c		present	A		general	yes	yes			T
filename#724	SVR6	7572		was saying		say			past	A		past	no	no			T
filename#553	SQWN	7571		is he rapping		rap			present	A	q	present	yes	yes			T
filename#1004	S4QF	7571		's sitting		sit	c		present	A		present	yes	no			T
filename#955	S3QD	7570		was when we were coming		come			past	A		past	yes	no	framing		T
filename#649	ST25	7568		was the really heav		NA			NOT progressive	A		past	yes	no			T
filename#186	SE4X	7567		was annoying		annoy			past	A		past	yes	unclear			T
filename#896	S2B5	7566		was saying he was saying		say			past	A		past	no	no			T
filename#1100	S632	7562		's just bullshit you fucking		fuck	c		NOT progressive	A		present	yes	no			T
filename#1186	S8Q3	7560		's like huge aid going		go	c		NOT progressive	A		present	yes	no			T
filename#911	S2LC	7560		was looking		look			past	A		past	yes	no			T
filename#467	SNMZ	7560		'm eating		eat	c		present	A		present	yes	no			T
filename#306	SJB4	7556		're not gonna be cracking		crack	c	n	catenative	A		hypothetical	no	yes			T
filename#323	SJNJ	7555		isn't making		make	c	n	present	A		general	unclear	no			T
filename#508	SPTA	7555		'm not giving		give	c	n	present	A		general	no	no			T
filename#700	SVC7	7553		's going		go	c		GOING TO	A		present	yes	no			T
filename#731	SVX4	7553		was doing		do			past	A		past	yes	no			T
filename#559	SQ2W	7549		was like touching		touch			past	A		past	yes	yes			T
filename#743	SV8E	7545		's not going		go	c	n	GOING TO	A		present	yes	no			T
filename#454	SNCG	7542		'm going		go	c		present	A		future	no	no			T
filename#872	SZNG	7540		're getting		get	c		present	A		present	yes	no	gradual change		T
filename#800	SXLD	7539		are taking		take			present	A		general	unclear	unclear			T
filename#873	SZNP	7538		'm just going		go	c		GOING TO	A		present	yes	no			T
filename#860	SZB2	7538		'm er		NA	c		NOT progressive	A		present	yes	no			T
filename#1170	S8BQ	7531		's where I was getting		get	c		past	A		past/present	no	yes	gradual change		T
filename#186	SE4X	7530		was just using		use			past	A		past	yes	yes			T
filename#997	S4K7	7528		been doing		do	c		perfect	A		past/present	yes	no			T
filename#708	SVFD	7523		been er		NA			NOT progressive	A		perfect	yes	no			T
filename#199	SFKJ	7523		is he smoking		smoke			past	A	q	present	yes	yes			T
filename#870	SZME	7523		're going		go	c		present	A		general	yes	no			T
filename#191	SE88	7521		is he having		have			present	A	q	present	yes	no			T
filename#1216	S9F9	7519		been growing		grow			perfect	A		past	yes	no	gradual change		T
filename#254	SG4R	7519		's not er		NA	c	n	NOT progressive	A		present	yes	no			T
filename#216	SFXF	7518		was trying		try			past	A		past	yes	no			T
filename#978	S36Z	7517		'm giving		give	c		present	A		present	no	yes			T
filename#236	SGGE	7517		is a bit funny having		have			NOT progressive	A		present	yes	no			T
filename#462	SNJP	7516		's recording		record	c		present	A		present	yes	no			T
filename#640	STSS	7516		'm having		have	c		present	A		hypothetical	no	no			T
filename#803	SXPW	7513		's sort of having		have	c		NOT progressive	A		present	yes	no			T
filename#1044	S5P8	7506		's gonna be freezing		freeze	c		catenative	A		future	yes	no			T
filename#1203	S84P	7501		are you are you taking		take			present	A	q	unclear	no	unclear			T
filename#1231	S9WP	7500		are you saying		say			present	A	q	present	no	no			T
filename#1194	S8U5	7496		's working		work	c		present	A		present	yes	yes			T
filename#589	SRNT	7492		is it er		NA			NOT progressive	A		present	yes	no			T
filename#736	SV2V	7490		was saying		say			past	A		past	no	no			T
filename#1229	S9VB	7488		was going		go			GOING TO	A		past	yes	no			T
filename#375	SKYQ	7487		'm gonna be losing		lose	c		catenative	A		future	yes	no			T
filename#760	SWSL	7486		'm not aski		ask	c	n	present	A		present	no	no			T
filename#1053	S5XD	7485		'm doing		do	c		present	A		general	yes	unclear			T
filename#333	SJU2	7484		're going		go	c		GOING TO	A		present	yes	no			T
filename#352	SKDX	7483		was picking		pick up			past	A		past	yes	no	gradual change		T
filename#1098	S63K	7480		was just going		go			GOING TO	A		past	yes	no			T
filename#1126	S7KK	7479		are being		spend			present	P		general	yes	yes			T
filename#682	SUWQ	7478		were trying		try			past	A		past	yes	no			T
filename#833	SYTD	7478		be working		work			modal	A		future	yes	no			T
filename#232	SGBC	7477		're all annoying		annoy	c		NOT progressive	A		present	yes	no			T
filename#157	SECU	7476		'm sweating		sweat	c		present	A		present	yes	no			T
filename#702	SVDV	7475		was when I was doing		do			past	A		past	yes	no			T
filename#824	SYEZ	7472		's not listening		listen	c	n	present	A		unclear	yes	unclear			T
filename#1116	S7FK	7472		were going		go up			past	A		present	yes	no			T
filename#337	SJXU	7472		's n no swearing		swear	c		NOT progressive	A		present	yes	no			T
filename#874	SZPS	7472		was being		tell			past	P		past	yes	yes			T
filename#416	SMC2	7471		been looking		look over	c		perfect	A		past/present	yes	unclear			T
filename#690	SU82	7469		was doing		do			past	A		past	yes	no			T
filename#1079	S6HP	7468		're just being		be	c		present	A		present	yes	unclear			T
filename#911	S2LC	7468		are eating		eat			present	A		general	yes	yes			T
filename#247	SGYW	7466		're if you're focusing		focus	c		present	A		hypothetical	yes	no			T
filename#195	SFER	7460		're now going		go	c		GOING TO	A		present	yes	no			T
filename#1056	S5YY	7460		are you going		go			present	A	q	future	no	no			T
filename#147	SD6X	7459		's loads of disturbing		disturb	c		NOT progressive	A		present	yes	no			T
filename#936	S27D	7456		was going		go			past	A		past	yes	no			T
filename#564	SQ6L	7455		was working		work			past	A		past	yes	yes			T
filename#910	S2K7	7450		wasn't she kept being		be	c	n	past	A		past	no	yes			T
